Word,RawWSA,WSA
MIFFY,1279.6,0.933
GENUS,786.2,0.563
FETID,371.7,0.251
CHURR,346.4,0.232
EGGED,969.8,0.701
VITAE,103.6,0.05
BRIAR,380.3,0.258
SIRES,411.0,0.281
MESAD,299.7,0.197
WHINE,580.0,0.408
SOAPY,465.0,0.321
SEMAS,472.0,0.326
BULSE,380.5,0.258
CUTTO,276.4,0.179
PROAL,315.5,0.209
SEGOL,867.5,0.624
LIWAS,747.8,0.534
SOLDS,988.4,0.715
HYDRA,487.7,0.338
AROID,338.9,0.226
PSALM,649.6,0.46
SADIS,621.2,0.439
DINKY,1039.3,0.753
DRUGS,396.2,0.269
BAKEN,559.9,0.393
AGENT,112.8,0.056
BETES,575.6,0.404
OILET,337.2,0.225
VATHA,722.9,0.515
PULED,835.8,0.6
NULLO,893.8,0.643
TITHE,308.3,0.203
DILDO,974.5,0.704
SWANS,630.0,0.445
DAHIS,764.5,0.546
PLUTO,510.7,0.356
WAFTS,668.8,0.474
VULVA,908.9,0.655
FURTH,264.8,0.171
CLAPT,429.5,0.294
ZAXES,544.6,0.381
MAMAS,1128.2,0.82
TINTY,480.5,0.333
DRECK,302.6,0.199
GULCH,430.7,0.295
BUTTY,613.5,0.433
HEIAU,266.5,0.172
TYPES,563.4,0.395
PAIRS,360.3,0.242
ORTET,300.9,0.198
GARTH,421.1,0.288
AGALS,348.4,0.234
PITSO,412.7,0.282
MEBBE,597.0,0.42
FLAIR,167.3,0.097
GOOFS,1368.1,1.0
LAIKS,706.3,0.503
KARAS,614.1,0.433
AMITY,311.0,0.205
GAWSY,999.6,0.723
MOGGY,1362.9,0.996
LORDY,383.1,0.26
SAMBA,985.7,0.713
ALONE,163.1,0.094
EATIN,88.4,0.038
MUSET,495.1,0.344
POKER,717.2,0.511
TRINS,237.9,0.15
GRIST,219.4,0.137
PAVER,464.0,0.32
ISTLE,248.8,0.159
PLAID,337.8,0.226
GROAT,167.2,0.097
BLOND,890.3,0.641
BORTZ,381.7,0.259
GALOP,922.5,0.665
ASIDE,134.5,0.073
CALPA,626.0,0.442
AUGUR,477.1,0.33
LIMES,839.5,0.603
YRIVD,432.7,0.297
QUAIL,334.2,0.223
MONGO,1071.4,0.777
PAGLE,416.9,0.285
YECHS,528.2,0.369
UNWIT,355.3,0.239
ABACK,247.3,0.158
PILOT,469.0,0.324
ACIDS,257.0,0.165
EWKED,969.8,0.701
BERAY,453.6,0.313
PRIAN,374.9,0.253
RYPIN,406.0,0.277
FOLIC,388.3,0.264
PLIED,699.1,0.497
OKIES,786.4,0.563
GUSHY,1251.2,0.912
BANDA,928.0,0.669
WORMS,637.3,0.451
DIVIS,1081.1,0.784
PAKKI,919.8,0.663
MUXES,980.2,0.708
CUDDA,517.5,0.361
CONGA,566.0,0.397
DINED,772.0,0.552
TIFFS,578.0,0.406
MOXAS,951.2,0.687
TERCE,189.4,0.114
THINE,244.9,0.156
DOUAR,507.7,0.353
GEMEL,883.1,0.635
DREKS,337.2,0.225
PEDAL,286.6,0.187
TOWAI,354.0,0.238
THIGS,535.6,0.374
TAITS,316.6,0.21
MORAT,245.9,0.156
NAPPE,424.8,0.291
NOVIA,825.1,0.592
WEMBS,974.0,0.704
SMAZE,315.6,0.209
TALIK,325.4,0.216
ONCET,398.0,0.271
PECKS,528.2,0.369
PRUNY,457.7,0.316
BLAYS,650.8,0.461
DWAAL,479.1,0.332
LUAUS,417.3,0.285
URGER,431.0,0.296
MANNA,1099.2,0.798
XENON,967.5,0.699
SPAGS,658.9,0.467
BITER,326.3,0.217
BUNTY,485.8,0.337
SINKY,897.6,0.646
OTARY,181.8,0.108
EUKED,956.1,0.69
APAYS,392.5,0.267
SCALA,445.9,0.307
OSTIA,319.4,0.212
NASTY,568.9,0.399
OOPSY,1192.9,0.868
DAUDS,880.8,0.634
BEGET,556.0,0.39
HARRY,674.3,0.479
MEATH,352.5,0.237
VOXEL,1012.4,0.733
JELLY,875.1,0.629
HOTCH,471.0,0.326
STIES,408.7,0.279
CREME,312.5,0.207
RULES,347.8,0.233
DOBRA,485.1,0.336
KLOOF,1190.7,0.867
UNMAD,930.8,0.671
PODUS,1190.5,0.867
YOWSA,821.4,0.589
AIYAH,908.3,0.654
FOLIA,788.1,0.564
LOWRY,517.0,0.36
ACEDY,177.3,0.105
ALECS,91.3,0.04
PROWL,465.2,0.321
PRUNE,298.9,0.196
ELUDE,449.6,0.31
XYLEM,949.7,0.686
LUMME,512.6,0.357
NISIN,974.6,0.704
RUBLE,195.4,0.119
TULPS,571.9,0.402
YOPOS,1368.1,1.0
DUITS,421.0,0.288
LULUS,1097.2,0.796
NECKS,517.8,0.361
TAPIR,164.9,0.096
LEZZO,780.7,0.558
LEAZE,348.7,0.234
EVEGS,1050.0,0.761
BUMPS,1251.2,0.912
ODDER,545.6,0.382
GRIPS,506.9,0.353
PRONE,437.0,0.3
FUGAL,929.8,0.671
HULLO,1021.5,0.739
MORNE,444.2,0.306
OWIES,786.4,0.563
LOBBY,1213.8,0.884
YARNS,555.6,0.389
TEADE,103.0,0.049
SMIRK,420.1,0.287
YANDY,928.0,0.669
CUSKS,636.1,0.45
JURES,467.7,0.323
PSYOP,1368.1,1.0
RHINO,369.2,0.249
KANJI,819.9,0.588
TRAIK,93.0,0.042
AREIC,114.8,0.058
BUTLE,254.3,0.163
SPINA,546.1,0.382
LETUP,460.4,0.318
KHETS,563.6,0.395
LOESS,847.8,0.609
MASON,834.4,0.599
ORPIN,399.9,0.272
UREID,382.0,0.259
NURLS,324.8,0.216
SUONA,629.9,0.445
BINGO,1020.1,0.738
NAMAK,1136.8,0.826
BASSY,999.6,0.723
HASPS,1128.2,0.82
LINKY,1002.8,0.725
MOLAR,427.8,0.293
HOGHS,1368.1,1.0
WALLS,1033.2,0.748
COMMA,574.1,0.403
TITAS,344.4,0.231
MACHE,344.4,0.231
TRACE,274.9,0.178
CRINE,310.1,0.205
COLES,494.9,0.344
SPARD,196.3,0.119
HOKED,981.0,0.709
EISEL,839.5,0.603
POOAY,1084.2,0.787
RIDER,437.1,0.3
HALDI,757.0,0.541
ALGAS,748.4,0.534
TEMPI,480.5,0.333
ABSEY,300.5,0.198
ANCHO,429.4,0.294
FETAS,390.0,0.265
GOJIS,1091.8,0.792
CLEVE,308.3,0.203
LOHAN,868.3,0.624
TASKS,658.1,0.466
SEDES,720.6,0.513
CHANG,551.0,0.386
PIKUL,999.4,0.723
ROINS,356.0,0.239
VATIC,164.7,0.095
REAST,261.5,0.168
CATTY,486.1,0.337
RAFEE,335.1,0.224
LAIKA,771.6,0.552
SOUMS,1028.2,0.745
WHISS,1145.0,0.832
MAYAS,1128.2,0.82
PEPLE,500.2,0.348
KYACK,552.0,0.387
PUJAH,1045.8,0.758
PERCS,323.6,0.215
NEXAL,492.3,0.342
LOCHY,613.5,0.433
FORDO,498.6,0.346
BOYEY,1123.3,0.816
CRUMB,357.5,0.24
GLUMS,1067.4,0.774
DEMIT,340.8,0.228
WANLE,402.6,0.274
QUATE,80.9,0.032
AMINS,627.7,0.443
STUFF,584.7,0.411
BOOTY,730.4,0.521
SPOOK,1178.2,0.857
SHOOL,1135.6,0.825
SLUIT,379.5,0.257
MANOA,942.9,0.68
ANTAR,160.0,0.092
KARAT,416.0,0.284
NALLA,1016.5,0.736
CHIMP,586.5,0.413
FROWY,614.3,0.433
BUOYS,1196.2,0.871
KISSY,1142.8,0.831
FUROS,465.4,0.321
TENIA,84.5,0.035
ZLOTY,688.2,0.489
BLEAR,425.5,0.291
KOTOW,758.1,0.541
SWEED,817.1,0.586
OINKS,975.3,0.705
MIDGY,1145.7,0.833
UNSUB,1102.3,0.8
GOLPE,613.4,0.433
LADES,272.4,0.176
GRAPH,481.6,0.334
MINOR,461.2,0.318
AGBAS,843.9,0.606
CELOM,480.6,0.333
WANDS,819.5,0.588
GONIF,1028.5,0.745
GRIME,389.2,0.264
MBUGA,1057.3,0.766
DOZEN,878.0,0.632
CLUNK,421.1,0.288
FIRTH,312.1,0.206
KURUS,520.4,0.363
MEANE,368.7,0.249
FENNY,883.3,0.636
JASPE,376.8,0.255
GOLDS,1071.8,0.777
LATEX,398.9,0.271
DIAZO,396.4,0.27
BRASH,397.1,0.27
AHIGH,887.8,0.639
PINOT,378.8,0.256
PIOYE,531.2,0.371
SWIPE,472.0,0.326
FLEXI,863.0,0.62
BUATS,245.2,0.156
PAMBY,1236.7,0.901
SALUT,388.5,0.264
HUMUS,1251.2,0.912
OLEYL,998.7,0.722
KOHEN,1020.3,0.739
DEEMS,873.8,0.628
PADOU,985.5,0.712
COLIN,357.9,0.241
LEPRA,393.1,0.267
YORGA,540.1,0.378
ROKEY,643.5,0.455
ONCES,577.3,0.406
WEETS,550.5,0.385
CAPUT,263.9,0.17
PILAE,193.7,0.117
YENTA,371.1,0.251
ANCON,439.6,0.302
BELLY,875.1,0.629
RIPEN,509.9,0.355
RAAKE,295.1,0.193
PALIS,689.8,0.49
TREED,164.8,0.096
BOYGS,1368.1,1.0
SLART,326.4,0.217
SCUZZ,439.8,0.302
TENNO,318.5,0.211
AGGIE,194.0,0.117
KOOKS,1368.1,1.0
PETTI,456.1,0.314
WEEKS,974.0,0.704
AIDED,285.2,0.186
HYPOS,1368.1,1.0
IMAGO,397.3,0.27
AMEBA,377.6,0.255
PAGER,464.0,0.32
AWARD,225.3,0.141
SCUTE,75.3,0.028
CIPPI,664.5,0.471
ASDIC,264.7,0.171
BRINS,488.4,0.339
MESON,924.3,0.666
SUNNY,903.2,0.651
PYOTS,753.7,0.538
BABBY,1236.7,0.901
DITTS,488.2,0.339
SPAUL,417.1,0.285
PATEL,398.9,0.271
CHING,570.1,0.4
LOAMS,455.7,0.314
STYED,453.7,0.313
NANTE,308.9,0.204
SLIPE,452.5,0.312
GRESE,278.3,0.181
WYTHE,343.5,0.23
HELES,877.0,0.631
NUMMY,1118.3,0.812
KETCH,369.2,0.249
HOAST,154.9,0.088
CHUMP,609.7,0.43
DIXIE,509.3,0.354
IDLES,724.2,0.516
VODKA,1028.6,0.745
FERMI,573.3,0.403
MAIZE,211.4,0.131
AIMED,286.0,0.187
AZONS,685.6,0.487
KAMME,439.1,0.302
MOITS,446.2,0.307
EXEEM,1070.0,0.776
GORAL,424.1,0.29
MELCH,413.5,0.282
SHUCK,392.4,0.267
TALUK,448.1,0.308
PAWLS,1035.6,0.75
GAJOS,934.3,0.674
GHAUT,287.4,0.188
GUILE,399.9,0.272
GLEYS,944.6,0.682
JUKUS,1251.2,0.912
GLUON,913.0,0.658
MANLY,1021.5,0.739
WALTY,678.0,0.481
YIKED,875.0,0.629
CORBY,508.3,0.354
ZAIRE,130.2,0.07
CHARY,437.4,0.3
ARRAH,372.8,0.252
DROOG,472.0,0.326
SUBBY,1061.3,0.769
RAGDE,117.5,0.06
PONDS,1098.1,0.797
OSEYS,1103.3,0.801
GRASS,397.1,0.27
GURDY,507.3,0.353
AIXES,255.1,0.163
MARMA,702.4,0.5
CRIMP,426.6,0.292
GASSY,999.6,0.723
BRONC,489.4,0.34
COOPT,442.7,0.304
GLIBS,1010.2,0.731
TOMAN,411.9,0.281
DIMPS,1102.6,0.8
VAIDS,756.4,0.54
LIKEN,773.7,0.553
BLOWY,1190.7,0.867
SWARE,279.8,0.182
PRINT,235.4,0.149
YOURT,217.3,0.135
UNITE,118.1,0.06
TADAH,457.2,0.315
CORIA,266.0,0.172
WHAMO,509.8,0.355
TEENE,277.6,0.18
GORMY,674.5,0.479
URVAS,286.9,0.187
IZZAT,387.2,0.263
GYANS,664.8,0.471
SYENS,786.1,0.563
FIDOS,1077.5,0.782
STRAP,388.5,0.264
REBAR,455.6,0.314
CHILE,271.2,0.176
RIFER,571.0,0.401
URASE,61.3,0.018
HINGS,1087.5,0.789
MAJOR,508.3,0.354
RABID,373.5,0.252
TAUON,350.7,0.235
ONTIC,251.0,0.16
GARMS,614.1,0.433
BOMBE,726.3,0.518
FIRNI,549.9,0.385
GERMY,611.0,0.431
TUNNY,444.2,0.306
BABOO,995.5,0.72
TULLE,245.7,0.156
RENDU,435.1,0.299
BRULE,209.1,0.129
OIDIA,923.5,0.666
DORSE,201.1,0.123
APIAN,787.9,0.564
DABBA,1027.9,0.744
JUMBY,1246.0,0.908
ZOBOS,1368.1,1.0
AKOJA,952.6,0.688
MATED,201.6,0.123
WANEY,559.9,0.393
MAAED,182.7,0.109
FRANK,472.2,0.327
FLUTE,229.8,0.144
DRYAD,416.6,0.285
JUPON,1063.3,0.771
GYALS,649.6,0.46
RURPS,454.2,0.313
LOVAT,474.4,0.328
EXTOL,611.6,0.431
SHEOL,943.5,0.681
WRATE,280.8,0.183
AFIZZ,887.8,0.639
SEPTS,519.8,0.362
BREDE,290.5,0.19
CHEMO,471.3,0.326
VIEUX,879.7,0.633
SORES,492.1,0.342
NOXAS,851.3,0.612
TROCK,300.1,0.197
NERTS,226.3,0.142
MISTO,469.0,0.324
LOCAL,469.0,0.324
YOURN,466.4,0.322
KLONG,1032.6,0.748
MISSA,800.9,0.574
SUKUK,1061.3,0.769
PEINE,504.0,0.35
CABAS,637.8,0.451
VARDY,493.6,0.343
ISSEI,927.6,0.669
BORIC,314.0,0.208
ALEPH,315.8,0.209
HUSKY,1251.2,0.912
HOVEN,1020.3,0.739
AIERY,188.5,0.113
APSES,300.5,0.198
WHARF,502.6,0.349
ADDAS,812.6,0.582
ASSAY,843.9,0.606
PLAST,345.0,0.231
SUCCI,247.1,0.157
TALES,377.3,0.255
DATUM,475.5,0.329
ULMIN,844.0,0.606
EUSOL,839.9,0.603
GRIEF,488.4,0.339
PRONG,595.8,0.419
WHAPS,693.7,0.493
VOCAL,469.0,0.324
VOWER,717.2,0.511
NIDES,690.7,0.491
REBUS,424.3,0.291
BROWS,567.4,0.398
SCATH,411.7,0.281
SCABS,466.9,0.323
ROZES,555.5,0.389
BLUNT,368.1,0.248
ADBOT,357.4,0.24
MYONS,1210.0,0.881
RALLY,527.6,0.368
EYERS,556.6,0.39
FILLE,530.5,0.37
FRIST,219.4,0.137
ZIMBS,1215.2,0.885
AYMAG,973.4,0.703
LEEKS,882.5,0.635
JUDAS,894.6,0.644
FLIRS,388.9,0.264
PRUNT,166.3,0.097
INORB,434.6,0.298
FYKED,969.8,0.701
DICTO,236.1,0.149
CHILI,437.4,0.3
SPIAL,658.8,0.467
LISKS,1069.3,0.775
EARTH,334.3,0.223
SCONE,260.1,0.167
BEMUD,899.3,0.648
TOSAS,465.8,0.322
TRIBE,204.9,0.126
DAYNT,335.7,0.224
COHAB,574.1,0.403
PREOP,592.3,0.417
OWARE,135.5,0.074
ATILT,247.5,0.158
SHROW,484.1,0.336
GLASS,521.0,0.363
PAVVY,1236.7,0.901
RAVED,228.4,0.143
MINDI,1039.3,0.753
OCHRE,358.4,0.241
POLEY,1003.0,0.726
DEAVE,168.6,0.098
UMPIE,507.7,0.353
RANCH,501.6,0.349
CLAIR,102.1,0.048
FUGUS,1251.2,0.912
BUNNY,1087.9,0.789
TARPS,395.6,0.269
DOOMY,1220.6,0.889
REXES,502.9,0.35
VROOM,614.3,0.433
LAUAN,800.7,0.574
ASTER,84.7,0.035
MEETS,550.5,0.385
BLINI,871.3,0.627
PAVAN,1136.8,0.826
STULL,566.5,0.397
FLIMP,1029.4,0.745
MIRKS,565.2,0.396
SHOLA,799.5,0.573
PASSE,373.9,0.253
SKART,331.4,0.221
GAZAR,702.2,0.499
TREFA,305.1,0.201
TEIND,190.8,0.115
WIDDY,1145.7,0.833
DINOS,952.7,0.688
CLINE,258.5,0.166
TOKED,476.6,0.33
CUBIC,531.9,0.371
TOUCH,318.4,0.211
STEYS,558.9,0.392
LAZOS,841.7,0.604
SAMEY,505.3,0.351
CHINO,438.3,0.301
RAJAH,647.9,0.459
LYCEE,310.3,0.205
POPIA,925.0,0.667
SHAWS,658.9,0.467
SATES,381.9,0.259
OTHER,406.2,0.277
DUCHY,595.4,0.419
MOOVE,726.3,0.518
ORCAS,220.8,0.138
POINT,270.4,0.175
BEAUS,170.1,0.1
VIGOR,510.9,0.356
SCAUD,219.5,0.137
GIRLS,419.3,0.287
GIGAS,829.8,0.595
FOLLY,1195.3,0.87
RUMPY,504.3,0.351
GAOLS,841.7,0.604
MOTIS,493.5,0.343
SAUCH,247.0,0.157
SALUD,719.4,0.512
PENTS,447.5,0.308
VOZHD,1220.6,0.889
OBBOS,1368.1,1.0
HOKAS,951.2,0.687
KOMBI,1167.4,0.849
BOKEH,1123.3,0.816
LAICS,188.4,0.113
NAMAZ,1136.8,0.826
SLAIN,261.8,0.168
TEETS,525.2,0.366
FORCE,362.1,0.244
PHIES,898.6,0.647
GENIC,365.7,0.247
INVER,565.1,0.396
TACHI,188.2,0.113
ARGUS,256.8,0.165
PRICK,409.7,0.28
USERS,471.8,0.326
BLUFF,1052.6,0.763
HECKS,528.2,0.369
BEWDY,917.0,0.661
SILDS,865.2,0.622
VIVAT,387.2,0.263
KNOWE,684.1,0.486
BESAW,508.5,0.354
MUONS,1038.1,0.752
NOILS,787.0,0.563
BUIKS,1042.3,0.755
KRAIT,84.8,0.035
GREEN,504.8,0.351
DOOKY,1220.6,0.889
YEEDS,873.8,0.628
GINGS,1087.5,0.789
KALIS,689.8,0.49
CHUGS,614.9,0.434
SORAS,327.9,0.218
BUYIN,1019.3,0.738
SILKS,977.8,0.707
SERER,400.3,0.273
MERCS,323.6,0.215
ARSES,119.6,0.062
LIMBO,998.7,0.722
MOUFS,1218.1,0.887
CARTA,345.4,0.231
VENIN,718.9,0.512
CRUDO,317.6,0.21
STOIT,404.0,0.275
CYNIC,536.0,0.375
RHABD,247.9,0.158
KAPHS,1128.2,0.82
ARSED,93.0,0.042
NOOIS,964.1,0.696
FLIER,471.3,0.326
YLKES,941.8,0.68
FIRIE,287.8,0.188
THOWL,665.8,0.472
VIRTU,181.0,0.108
TULES,478.6,0.331
SILVA,674.0,0.478
TREST,181.1,0.108
KRILL,396.2,0.269
HOURI,459.0,0.317
LEZES,879.7,0.633
INFRA,427.3,0.293
HONDA,932.8,0.673
ANSAE,155.4,0.088
NICOL,397.3,0.27
UNKEY,882.2,0.635
STIMS,527.5,0.368
TRAPT,347.0,0.232
ABBOT,366.9,0.247
PELCH,413.5,0.282
GREED,415.6,0.284
FAULT,440.4,0.303
JOLIE,407.1,0.278
AXIAL,771.8,0.552
ESTOC,420.5,0.288
MISLS,1069.3,0.775
NORMA,488.2,0.339
PLEEP,937.3,0.676
MOIRE,279.8,0.182
KUDZU,1188.4,0.865
GOOSE,547.6,0.383
FLAMY,689.9,0.49
GAYAL,1121.4,0.815
GAMBA,1236.7,0.901
URPED,397.9,0.271
SYBIL,869.8,0.625
GOXES,1097.1,0.796
WIVES,927.6,0.669
MURUK,557.6,0.391
OFTEN,541.2,0.378
WELSH,713.1,0.508
POSTE,312.1,0.206
BISOM,1103.0,0.801
WALIE,160.8,0.093
TUBER,294.5,0.193
DOURA,479.6,0.332
REERD,469.4,0.324
BAONS,796.8,0.571
RUBIN,386.3,0.262
RELIC,142.1,0.078
TOWZY,719.2,0.512
TINEA,110.6,0.055
AFTER,107.0,0.052
VOLVA,947.3,0.684
EGGER,663.9,0.471
DUNGY,1068.0,0.774
SHONE,474.7,0.328
HAUGO,985.7,0.713
ZITTY,647.1,0.458
YUMMO,1189.1,0.865
CAUPS,417.0,0.285
MARGO,461.2,0.318
LANAS,935.7,0.675
TINDS,337.7,0.225
FABBO,995.5,0.72
BLANC,493.4,0.343
QUILT,375.7,0.254
PEKOE,650.3,0.46
NAPAS,1028.3,0.745
CHAFT,443.3,0.305
FIQUE,512.3,0.357
MILLY,1112.0,0.808
SIGMA,702.9,0.5
SHMEK,917.3,0.661
RUMLY,355.2,0.239
UMBRA,509.7,0.355
OVARY,308.7,0.204
FOLEY,1003.0,0.726
NITID,413.0,0.282
NYONG,1204.8,0.877
OGLED,860.7,0.619
TEWED,452.3,0.312
BYTES,588.7,0.414
LITIE,175.4,0.104
AUGER,188.3,0.113
CIMAR,317.2,0.21
SEIZA,218.0,0.136
TAMPS,658.1,0.466
BRUIT,116.8,0.059
TOUGH,569.2,0.4
KOPEK,1123.3,0.816
ALGAE,199.8,0.122
RIOJA,409.9,0.28
DEARE,119.8,0.062
PLIPS,1010.2,0.731
RHEAS,380.8,0.258
PROOT,322.9,0.214
LOLOG,1195.3,0.87
DENET,352.8,0.237
HAMES,544.6,0.381
DRUBS,396.2,0.269
SAUTE,73.5,0.027
SWOON,1050.5,0.761
FOGLE,629.5,0.445
TIDAL,323.1,0.215
DEALS,170.0,0.099
HALER,414.0,0.283
AGLET,150.0,0.084
SEGAS,472.0,0.326
SERIC,92.0,0.041
NEIFS,725.8,0.517
DYNEL,755.9,0.54
OLDIE,400.0,0.272
FEOFF,1070.5,0.776
USTAD,435.2,0.299
HANCE,335.1,0.224
PIXIE,530.5,0.37
NETOP,538.5,0.376
RAUPO,396.9,0.27
KEETS,550.5,0.385
FUSTY,636.8,0.45
BIKED,875.0,0.629
BUROO,500.7,0.348
MOZES,1097.1,0.796
PAOLO,880.2,0.633
PHOCA,548.8,0.384
DYKEY,969.8,0.701
KSARS,435.4,0.299
REJON,606.3,0.427
DINKS,974.9,0.704
EGMAS,556.8,0.39
NITAL,294.4,0.193
KILNS,903.1,0.65
MALAS,1033.2,0.748
HOPAK,1084.2,0.787
PACAI,438.1,0.301
KREEF,515.8,0.359
LUNCH,428.5,0.294
KILPS,1061.2,0.769
LOSED,866.7,0.623
ETWEE,323.4,0.215
TENNE,277.6,0.18
TEXTA,401.1,0.273
WENCH,545.2,0.381
PECTS,355.5,0.239
MAZEY,597.0,0.42
SPORK,500.8,0.348
HATHA,722.9,0.515
COTES,411.5,0.281
PONCY,694.5,0.494
WHILE,530.4,0.37
OZONE,679.1,0.482
BANTU,380.8,0.258
SALOL,772.9,0.553
REMIT,189.6,0.114
LIPPY,1130.5,0.821
COCUS,603.0,0.425
URBEX,431.0,0.296
PURLS,374.5,0.253
SAETA,375.8,0.254
LINCH,462.1,0.319
PLOCK,543.0,0.38
LEVIS,653.4,0.463
SLANT,443.0,0.305
MURTI,181.6,0.108
FADES,301.8,0.199
FOUND,1030.9,0.747
HAKAM,1236.7,0.901
BUSES,980.2,0.708
GOGGA,1084.2,0.787
FOUET,463.5,0.32
SILKY,977.8,0.707
BIGHA,972.9,0.703
BEGEM,994.0,0.719
LEASE,305.1,0.201
SPIRE,275.6,0.179
BINDS,974.9,0.704
SAMPI,668.9,0.474
PYRES,531.3,0.371
NEWEL,780.1,0.558
BAGHS,1128.2,0.82
RUDIS,394.4,0.268
NIEFS,830.8,0.596
DONNE,536.8,0.375
HOWTO,566.6,0.398
YUCKY,645.7,0.457
UMMED,952.1,0.687
DOMAL,916.7,0.661
ESSAY,556.8,0.39
NUJOL,914.2,0.659
LIMBA,856.9,0.616
BLAIN,325.3,0.216
KBARS,435.4,0.299
BOETS,616.9,0.435
LOTTA,485.9,0.337
DIKER,513.6,0.358
ALOES,254.8,0.163
FELCH,413.5,0.282
AGGRY,479.8,0.332
KUTUS,652.9,0.462
AMUCK,411.1,0.281
SMEIK,690.9,0.491
HERNS,428.9,0.294
WITCH,387.7,0.263
YAIRD,379.1,0.257
PRYSE,278.3,0.181
MUNCH,577.6,0.406
FINOS,975.3,0.705
MOLAS,860.3,0.618
DOLEE,469.7,0.325
RUBOR,449.3,0.309
ZONAE,262.6,0.169
BOYED,981.0,0.709
NOVAS,851.3,0.612
KHETH,551.6,0.386
FUDGE,551.8,0.386
WODGE,554.7,0.389
AFLAP,836.5,0.6
GUYLE,512.6,0.357
AREPA,199.1,0.121
HAULT,440.4,0.303
STOBS,722.8,0.515
FAXED,388.2,0.263
CENTO,222.7,0.139
AVAIL,313.1,0.207
USNIC,458.5,0.316
SONGS,1050.5,0.761
AKELA,325.6,0.216
FIERE,395.1,0.269
ROUGE,259.1,0.166
YUPON,1063.3,0.771
LANAI,704.6,0.501
MISKY,1215.2,0.885
SPAKE,315.6,0.209
FILES,836.8,0.601
YOUSE,397.6,0.271
ROWND,423.9,0.29
SHOON,1050.5,0.761
PRILL,396.2,0.269
SPATS,468.7,0.324
JUDOS,1190.3,0.866
TEXAS,382.9,0.259
CODON,560.6,0.393
AMAIN,343.4,0.23
MAKIE,185.8,0.111
KHOJA,1084.2,0.787
DIBBS,1102.6,0.8
HALMS,1033.2,0.748
SHAWL,637.9,0.451
HERMA,453.6,0.313
FIARS,192.6,0.116
RUGGY,504.3,0.351
SLUGS,993.8,0.719
BLEAH,567.9,0.399
AIVER,182.2,0.109
ZARDA,493.6,0.343
ORDER,397.5,0.27
MONAD,932.8,0.673
DONGS,1098.1,0.797
VATOS,487.1,0.338
BIRZE,400.7,0.273
ALLER,173.4,0.102
IRING,526.8,0.368
MUHLY,1096.9,0.796
SHEAF,520.3,0.363
FLUEY,852.5,0.612
HOPES,1097.1,0.796
SELAH,460.5,0.318
HEBEN,891.0,0.641
AGIDI,878.8,0.632
LIMPS,1069.3,0.775
ALIYA,737.1,0.526
TUGRA,217.2,0.135
NEELE,458.0,0.316
YOOPS,1368.1,1.0
TROGS,316.9,0.21
TERSE,167.0,0.097
DELVE,383.9,0.26
SHONK,1020.1,0.738
PLICA,242.6,0.154
CHOGS,753.0,0.538
MGALS,649.6,0.46
CABER,383.6,0.26
SRSLY,318.3,0.211
DONAS,799.8,0.573
HUFFS,1251.2,0.912
TWANG,482.8,0.335
PUTTY,613.5,0.433
POSHO,1204.3,0.877
COMBS,753.0,0.538
MARVY,702.4,0.5
MYNAH,1178.2,0.857
REBUT,236.9,0.15
PORGY,674.5,0.479
POMMY,1362.9,0.996
DHOBI,1144.8,0.832
YLIDE,409.1,0.279
NEATS,322.1,0.214
VALET,389.4,0.264
SPAIL,296.0,0.194
LAGER,416.2,0.285
DROOK,472.0,0.326
CESTA,318.6,0.211
PESTY,550.5,0.385
HAIKU,840.5,0.603
FERMS,499.0,0.347
RYKED,490.0,0.34
ARTIS,63.0,0.019
VINES,824.6,0.591
SLING,778.5,0.557
TRACT,320.8,0.213
PENDU,796.3,0.57
CORBE,370.4,0.25
ZAYIN,793.3,0.568
BIMAH,972.9,0.703
SHITS,509.9,0.355
LEGAL,529.4,0.37
PADMA,993.9,0.719
KLUGE,482.7,0.334
GURUS,520.4,0.363
PLAGA,689.9,0.49
CASES,377.4,0.255
JEFES,967.8,0.699
HAMZA,1236.7,0.901
TACAN,491.3,0.341
DREED,415.6,0.284
REGOT,375.0,0.254
MASES,544.6,0.381
EAVER,464.0,0.32
ECOLE,371.7,0.251
HIRED,476.0,0.329
ASTUN,254.6,0.163
SKATT,460.5,0.318
TETHS,556.5,0.39
CITES,242.0,0.154
XYLYL,1142.0,0.83
STABS,485.4,0.337
DEPOT,468.3,0.324
MINOS,975.3,0.705
SHEIK,690.9,0.491
GREIN,395.7,0.269
ARABA,253.6,0.162
TEFFS,556.5,0.39
TRIGO,150.0,0.084
LYASE,303.6,0.2
DEMES,867.6,0.624
MOBIE,520.0,0.363
ASURA,347.6,0.233
ROWIE,236.3,0.149
DUNES,826.9,0.593
HILSA,710.0,0.505
SPALL,637.9,0.451
LOONS,1064.1,0.771
LACED,173.4,0.102
OUNDY,1057.6,0.767
ROSES,555.5,0.389
WONGI,1039.7,0.753
PAKUA,1015.9,0.735
LIEFS,842.3,0.605
LEHUA,308.6,0.204
AJIES,255.1,0.163
TABID,336.2,0.224
NOLLS,1086.4,0.788
GRYPE,390.7,0.265
DEANS,173.8,0.102
NAGAR,650.3,0.46
LEAKS,378.8,0.256
HADJI,871.5,0.627
AWNER,192.7,0.117
BABAS,1128.2,0.82
ROCKY,472.5,0.327
FUNDS,1073.2,0.778
BONZA,984.3,0.712
SKIED,659.5,0.467
